Ticker,Report Date,Publish Date,Revenue,Net Income,Operating Income (Loss)
ADBE,2010-09-30,2010-10-08,990319000,230065000,299923000
ADBE,2010-12-31,2011-01-27,1007946000,268850000,289136000
ADBE,2011-03-31,2011-04-08,1027706000,234591000,302375000
ADBE,2011-06-30,2011-06-30,1023179000,229436000,276138000
ADBE,2011-09-30,2011-10-07,1013212000,195101000,277926000
ADBE,2011-12-31,2012-01-26,1152161000,173719000,340633000
ADBE,2012-03-31,2012-03-31,1045220000,185209000,286154000
ADBE,2012-06-30,2012-06-30,1124449000,223876000,302952000
ADBE,2012-09-30,2012-09-30,1080580000,201357000,280678000
ADBE,2012-12-31,2013-01-22,1153428000,222333000,307490000
ADBE,2013-03-31,2013-03-31,1007873000,65117000,98226000
ADBE,2013-06-30,2013-06-30,1010549000,76546000,136301000
ADBE,2013-09-30,2013-10-03,995119000,83002000,109563000
ADBE,2013-12-31,2014-01-21,1041699000,65320000,105130000
ADBE,2014-03-31,2014-03-31,1000120000,47046000,79409000
ADBE,2014-06-30,2014-06-30,1068208000,88527000,134892000
ADBE,2014-09-30,2014-09-30,1005409000,44686000,74377000
ADBE,2014-12-31,2015-01-20,1073328000,88136000,143890000
ADBE,2015-03-31,2015-03-31,1109181000,84888000,174780000
ADBE,2015-06-30,2015-06-30,1162158000,147493000,193651000
ADBE,2015-09-30,2015-09-30,1217768000,174465000,245268000
ADBE,2015-12-31,2016-01-19,1306404000,222705000,290955000
ADBE,2016-03-31,2016-03-31,1383335000,254307000,307758000
ADBE,2016-06-30,2016-06-30,1398709000,244074000,344239000
ADBE,2016-09-30,2016-09-30,1463967000,270788000,369325000
ADBE,2016-12-31,2017-01-20,1608419000,399613000,470772000
ADBE,2017-03-31,2017-03-31,1681646000,398446000,468999000
ADBE,2017-06-30,2017-06-30,1772190000,374390000,504082000
ADBE,2017-09-30,2017-09-30,1841074000,419569000,545674000
ADBE,2017-12-31,2018-01-22,2006595000,501549000,649340000
ADBE,2018-03-31,2018-03-31,2078947000,583076000,702733000
ADBE,2018-06-30,2018-06-30,2195360000,663167000,698484000
ADBE,2018-09-30,2018-09-30,2291076000,666291000,718606000
ADBE,2018-12-31,2019-01-25,2464625000,678240000,720546000
ADBE,2019-03-31,2019-03-31,2600946000,674241000,694830000
AMAT,2014-04-30,2014-05-22,2353000000,262000000,410000000
AMAT,2014-07-31,2014-08-21,2265000000,301000000,401000000
AMAT,2014-10-31,2014-12-17,2264000000,256000000,373000000
AMAT,2015-01-31,2015-02-19,2359000000,348000000,380000000
AMAT,2015-04-30,2015-05-21,2442000000,364000000,402000000
AMAT,2015-07-31,2015-08-20,2490000000,329000000,399000000
AMAT,2015-10-31,2015-12-09,2368000000,336000000,423000000
AMAT,2016-01-31,2016-02-25,2257000000,286000000,354000000
AMAT,2016-04-30,2016-05-26,2450000000,320000000,425000000
AMAT,2016-07-31,2016-08-25,2821000000,505000000,596000000
AMAT,2016-10-31,2016-12-15,3297000000,610000000,777000000
AMAT,2017-01-31,2017-02-23,3278000000,703000000,807000000
AMAT,2017-04-30,2017-05-25,3546000000,824000000,940000000
AMAT,2017-07-31,2017-08-24,3744000000,925000000,1023000000
AMAT,2017-10-31,2017-12-15,3969000000,982000000,1098000000
AMAT,2018-01-31,2018-02-22,4204000000,135000000,1196000000
AMAT,2018-04-30,2018-05-24,4567000000,1129000000,1327000000
AMAT,2018-07-31,2018-08-23,4468000000,1173000000,1257000000
AMAT,2018-10-31,2018-12-13,4014000000,876000000,1016000000
AMAT,2019-01-31,2019-02-21,3753000000,771000000,908000000
AMAT,2019-04-30,2019-05-23,3539000000,666000000,776000000
AMD,2010-06-30,2010-08-04,1653000000,-43000000,121000000
AMD,2010-09-30,2010-11-03,1618000000,-118000000,128000000
AMD,2010-12-31,2011-02-09,1649000000,375000000,130000000
AMD,2011-03-31,2011-05-10,1613000000,510000000,54000000
AMD,2011-06-30,2011-08-10,1574000000,61000000,105000000
